pincode,latitude,longitude
102621,32.533647235707065,78.2841789987732
102622,30.007371113067762,85.33154954680023
102623,32.33815687245669,86.7668935029898
102624,25.298054153537926,87.42183361478128
102625,11.086477081808745,68.89963709550854
102626,29.764006726998947,91.95887895751996
102627,22.13262215535604,93.44102938651768
102628,29.705041798822283,96.04320653483242
102629,19.70098508774886,76.26952256255815
102630,15.275930804412775,77.62700286330151
102631,31.88792871597023,96.01936539080828
102632,30.643108403764085,74.82023449738807
102633,26.89064483017165,68.49645051945866
102634,18.23865138401134,87.82124900859479
102635,35.00879201384423,70.91833642032624
102636,22.362406696605845,69.41232428987776
102637,31.609206523651043,68.39979566340688
102638,22.598951692958767,92.46664040981965
102639,33.3981455492867,70.35421520148682
102640,34.1018648555181,74.62668819429078
102641,23.790987885032177,73.11000419391952
102642,21.54815780929146,83.65511758524124
102643,13.037654649789612,96.85941949344206
102644,33.06522919124352,81.29048868879495
102645,22.19719615765301,89.36087566000597
102646,7.121204366444883,71.96957528209131
102647,11.074311482032998,95.58714892955688
102648,29.391423705179744,69.46128361626926
102649,8.185098308308966,69.32040596543686
102650,24.556440040815158,93.09490261276159
102651,17.277309599896597,79.46579023465036
102652,13.29990929838928,90.32356898561822
102653,30.653948542240318,73.33267609420315
102654,12.37093778364795,74.2829083820917
102655,24.90928286948962,91.1164842175778
102656,25.13631549585057,90.54254269843399
102657,32.457462965953084,85.24268667022324
102658,22.7926226326251,68.16212086639628
102659,19.385836110015994,75.98116067730028
102660,28.679715104281133,91.28860898829907
102661,20.41647371250234,83.68148103321404
102662,9.156146988660387,72.15222086301934
102663,26.83731627482938,69.76464674395613
102664,31.108468533117144,78.17720402241348
102665,32.85533256272038,94.23018591831078
102666,23.97314092109321,86.59157706252068
102667,29.239852370881785,97.07020358045588
102668,19.565917915318764,93.33800072902801
102669,29.045880059959725,89.09160641415727
102670,34.68990984180308,95.6597550107326
102671,31.732714635744543,95.15751985954685
102672,9.699783092982262,73.5523752113645
102673,14.372030272540426,81.59745093813878
102674,7.4656087983146975,76.99020165112594
102675,27.068139202293057,77.05985999614742
102676,17.701981073643015,94.25637847557904
102677,33.55878114878195,86.47090304115348
102678,28.85521028952463,82.6240620693835
102679,9.711447582470402,80.42985380298555
102680,21.346330963846952,77.6583468562884
102681,28.012275777531354,97.41737057425664
102682,11.305694023474983,71.20729107227208
102683,30.404081128043565,74.76538855213118
102684,34.66765005903069,93.71156942993943
102685,26.014484642109498,79.81458031830488
102686,9.087794598436803,81.85724619450991
102687,30.058633733138787,68.41551219843939
102688,32.351178343824046,78.29010805781579
102689,13.341296067114953,68.76300150461685
102690,18.83114542974061,76.62648495101264
102691,18.131679664078728,69.53494090918113
102692,25.986179286518958,81.86719277440093
102693,11.96621998187667,74.04109524261625
102694,7.22352614422109,69.36490825550291
102695,14.974152535282133,70.9303257680517
102696,13.339032990465585,83.78760381321227
102697,22.056657885273516,90.07280904491495
102698,22.092470807890745,77.25441183326035
102699,29.888937216875302,80.56165957417076
102700,33.50482395050643,76.47945583973403
102701,13.605479361274462,78.51193792758419
102702,10.684124599240441,94.44986682477487
102703,28.960431810674304,89.74610621883312
102704,7.335428015992725,73.92754578216497
102705,15.847663166877723,92.90308842169071
102706,29.644572723615457,84.65159593255821
102707,29.047288245514267,84.95492020888591
102708,13.715176613327072,85.862079579918
102709,12.333442544524262,81.4378884456481
102710,23.904826487715813,92.81375229674292
102711,30.902892036091064,91.76245971680154
102712,8.096385727950384,88.24172713226844
102713,12.618957562461375,88.45376810543458
102714,24.64752929729221,86.87952935812397
102715,15.217329467607762,69.68971155183803
102716,10.463013964957714,68.62203681292063
102717,22.967665368226108,74.78404828661623
102718,22.841238505673743,95.85976193435562
102719,29.915368365775247,93.56568282769857
102720,19.2288780330043,71.59117351088432
102721,14.38917881776086,70.56801689135179
102722,9.725935873222298,83.02780283743708
102723,14.287257427248996,85.12486830356744
102724,19.039294512565736,86.5214044040249
102725,13.033304493682417,81.14923370480992
102726,26.096909552566764,73.86937330487586
102727,26.018585764273197,81.5943296129212
102728,24.865766884893098,74.11323535820743
102729,8.597687227877373,90.13448736011696
102730,24.469497538707788,96.39832492062386
102731,27.052403925554735,96.01644788960449
102732,9.399211860768682,71.48819880755599
102733,32.87799449170446,77.72430676783254
102734,32.2513434266983,71.6108647550413
102735,32.52059487764768,78.74363710029367
102736,33.007999642235674,96.11577734329413
102737,12.197941635049798,93.32452626643567
102738,24.739653692027638,72.94008733291827
102739,29.357354128698518,97.24473739462753
102740,25.715468605815364,95.97950866121039
102741,11.866122820110768,71.43064922150197
102742,21.019198694286352,82.10746800790191
102743,26.3726177907041,82.8286332499891
102744,7.316730227321786,85.61441534058056
102745,33.519725902802136,91.9919492157151
102746,31.504714399443582,92.7160809835782
102747,22.82586995173284,85.78573009178572
102748,33.57878545973415,86.56285703814982
102749,28.341392049562963,78.11437100841923
102750,33.96515574655837,86.72235705406197
102751,12.499404151570475,69.1001990034356
102752,18.56990475209877,72.69605831970375
102753,30.508399429665264,88.62476680044753
102754,15.969411665050885,76.44863215991658
102755,12.016035145860915,75.38401679800147
102756,18.87465071741515,97.48205579869827
102757,6.766152672409424,89.99830860186094
102758,23.69161235210298,79.18664386211452
102759,28.978066669445788,79.99708894696482
102760,29.09967186477367,83.95782186735417
102761,22.20643162048119,85.77806578091202
102762,16.732388475047422,82.71446479818516
102763,30.417065393365956,84.7571343537326
102764,15.326784384616765,93.45629691076905
102765,21.519851282515816,84.48079607150706
102766,25.48767628133552,71.88423464222055
102767,13.849434327657388,96.81774937537035
102768,7.856415227327014,87.3819232218282
102769,11.404117446188732,80.95434622755702
102770,21.194746415922058,88.14597163825673
102771,10.86560531332033,74.00194470960514
102772,6.568478353858922,89.86892869727872
102773,13.153385260091499,87.48679793377303
102774,28.829934486059358,82.29721476155196
102775,21.201852929733654,75.38078268130127
102776,32.42943014473731,69.08872145908701
102777,6.985368461639696,69.80778508882347
102778,19.221067642265222,90.51801903433416
102779,13.57242571576556,80.05903225866787
102780,26.417322658756014,71.28033849947214
102781,13.826337159533923,74.94518009731539
102782,34.86311616703341,81.89884604912116
102783,7.889643487985822,83.82163727183537
102784,19.131129281791857,74.89250652333571
102785,31.34865209755179,90.43672893892895
102786,23.384162377217542,97.33161610751159
102787,26.367654311969726,79.84714966726999
102788,12.796307567005288,76.87757518849001
102789,32.12810860960518,83.55081008980092
102790,23.43458853696376,72.6362062830654
102791,10.638883619298001,92.12013328412766
102792,16.22078416078239,80.53474141926014
102793,28.47756711641226,77.44566096007094
102794,32.99013002400807,69.58551446395406
102795,13.553735574223728,94.89089506411666
102796,31.07824079445494,85.91725234038307
102797,19.12724585240467,87.92066981867968
102798,8.530997617348998,68.205927296006
102799,24.388786610949595,94.33226602605308
102800,19.533241090359343,82.1963945482956
102801,8.188108906001546,68.59698296793117
102802,30.35974320769744,79.06779046593566
102803,24.299233440174127,76.57997576364829
102804,29.954551732460004,73.2039757263691
102805,28.9101178003211,83.14050715494251
102806,23.253138521213483,69.33215982643027
102807,26.432068496030443,84.12316278939704
102808,20.299558810199734,78.41877920136498
102809,32.694735823677206,92.68153094179124
102810,11.483852852552452,77.7742949645544
102811,16.952762595811834,72.57034322679965
102812,15.36830158454224,83.97243640401352
102813,14.405481575482439,82.15446755462864
102814,29.543600798265622,80.46340435308632
102815,17.64866586233554,77.42684132980659
102816,20.184987450332144,71.61816837115575
102817,34.023785826630785,78.59480043278133
102818,23.83914526930012,95.49216105165816
102819,32.095341161731874,95.04306578288606
102820,22.424367185504224,92.98723360775061
102821,9.973740184689035,91.62455617304539
102822,29.845350972941755,79.65324769276341
102823,34.98838755789176,79.50079256597277
102824,14.111765492545747,72.91189049364246
102825,16.255031074733836,80.39474181220129
102826,25.803305882205645,84.12149694512554
102827,7.878645911346688,83.6963943705536
102828,21.68627617046335,93.31909428895513
102829,11.207030917575155,89.60911767133136
102830,14.170719732841668,73.10471160835428
102831,7.237262811861154,96.45264033935409
102832,13.46500202836269,79.61980522683312
102833,30.577304130381595,81.86780123178563
102834,14.010676808431935,69.99135176613234
102835,17.283716221598823,77.11833458908546
102836,23.892962523793237,95.38190120971142
102837,25.1042344757043,91.83700906124108
102838,29.66474926756997,91.362487056452
102839,19.567240405403,79.44728274878919
102840,35.010221010438386,84.3959177831455
102841,34.209933081774466,89.18221922716332
102842,11.043033535575958,88.2823198580526
102843,31.31419738637646,69.26165821757304
102844,25.738239291718273,85.84390705216323
102845,15.459091753963612,77.1852260105267
102846,18.002787945214692,92.5512777586687
102847,21.16351888182863,93.30380351105663
102848,10.213941953806872,70.95890683859785
102849,19.37830719661143,72.09432858691312
102850,30.577674866493332,69.55163020648529
102851,26.99239798506818,84.13817484976187
102852,12.304320069200326,68.96718162931734
102853,26.29369273579535,88.73666839305564
102854,22.067324030797963,87.58183802611384
102855,7.265731496061988,74.81425716674471
102856,15.441990455518345,80.92445302287764
102857,21.619443134791403,91.57450956940045
102858,11.39572579155371,78.3153188915995
102859,6.944717297764158,80.07034020084534
102860,15.434489381367996,89.80181383891059
102861,18.25082989459402,96.62376664419575
102862,34.22955621876978,95.2073291207317
102863,16.07994393044387,84.41335260486942
102864,27.64478883015123,91.65759705765453
102865,17.440373940238587,89.8758118123197
102866,17.650374259808334,88.9226311703896
102867,34.64104518280108,85.81808676615603
102868,24.89918840823678,82.17455542335126
102869,18.774287508556597,86.25127029018837
102870,16.763543582713226,75.12310634339548
102871,9.94665402609215,78.80395116641289
102872,27.630883148245303,74.43669087996795
102873,13.18055970839728,89.30335889580687
102874,32.159229393579714,84.22254080072247
102875,11.91946825169768,96.16007561838083
102876,32.34960876180745,71.93014282468356
102877,26.159409380908194,78.65078948647893
102878,8.04576433299414,83.92550444806494
102879,22.931745895845868,93.78876710724357
102880,20.097665772554656,81.00673515466625
102881,15.676077131588768,82.66950083237897
102882,14.94074763047547,77.3858226084697
102883,12.861528958100852,76.3554976379763
102884,31.87342147827789,74.0929373337518
102885,31.191497496684345,88.27105812364441
102886,20.02308236372849,91.01057502576735
102887,27.356744023978397,78.20276334426858
102888,29.450178352604194,70.91579699046422
102889,24.25895480213484,70.74519466804215
102890,8.219845311031044,81.56852342854214
102891,16.82666083455957,96.11668722122809
102892,28.273284704088944,89.526252199453
102893,34.24320915140062,85.26544886081373
102894,21.112849405921633,73.5791966070405
102895,25.87654695673825,84.33044108068387
102896,21.22760943053312,75.84575571057026
102897,10.164649891405602,90.15440725693955
102898,20.35269815379868,83.66390276758662
102899,29.5542579746457,93.61084713571522
102900,28.982952811978425,94.20412945170571
102901,25.939428771151253,83.9117191143174
102902,22.068414295640395,91.55880919416981
102903,33.86006818567263,88.26601014083701
102904,16.035024464516443,77.1274647460973
102905,23.285888367360307,76.82975712898178
102906,18.642913412488785,76.82107973106937
102907,21.5080254756997,84.42100203814734
102908,13.039495459917294,71.64562500816791
102909,20.582639589187917,90.15495162612773
102910,22.961978019901252,84.31046067912173
102911,29.42876915190577,75.6960398276476
102912,8.74433643379071,70.58770036881221
102913,12.363218451662293,96.91938420399971
102914,30.93494792331746,93.02357879479543
102915,7.130457197087094,69.08034438417017
102916,12.854390478191444,83.69333038976998
102917,31.051039135865288,78.55280242928833
102918,13.9014849129859,87.77368374139206
102919,11.766889825907882,69.77611823078686
102920,9.855039238587075,73.51489597751788
102921,26.935570431383834,71.1573555771305
102922,10.903560080585418,89.81124218572292
102923,25.41229889727812,91.82467638508749
102924,23.260117331859,74.02453943394643
102925,31.333437463536903,78.70011470006416
102926,30.503729350093042,82.80093401569344
102927,24.916917713812346,89.80963746786163
102928,17.71824559982394,83.23647327453615
102929,25.5743455210153,87.26879298490742
102930,19.37408685823113,91.56423003876147
102931,20.81730282535228,80.02465365842069
102932,34.25107895185978,82.0571769553124
102933,7.201820107992781,95.005554329547
102934,21.89598984352126,79.24941896309936
102935,11.735962932412203,83.43238003983272
102936,16.90162044663446,92.01645190530385
102937,32.28390217067195,76.7289650746781
102938,35.47173251916659,88.13736118658849
102939,25.676495140375554,79.1059030558316
102940,28.701782350797735,73.6969253591844
102941,9.52870459527196,90.90112730732976
102942,9.751992191419138,90.4442297008693
102943,8.882906355447815,71.28631158062785
102944,13.0475221247383,79.54437280706563
102945,28.82194389121117,69.81587623017961
102946,23.012695778477017,72.63303122376418
102947,26.969466972827888,71.50031862519066
102948,28.20728223886865,73.2321648636006
102949,12.872453268549997,73.43339195535629
102950,31.862101233182404,94.89426501351667
102951,10.469353649441938,69.4285899358447
102952,32.290749127665464,83.93229534407187
102953,27.551979994396117,85.27277705042589
102954,35.24945375733871,78.4669468715214
102955,18.75021884585553,90.51799888026144
102956,29.68373919524998,92.69858917819914
102957,27.171970105499422,79.1347205684116
102958,16.287141042094905,91.9653507834307
102959,27.407935463395415,85.03887061997705
102960,18.501075809334495,90.68111238151762
102961,14.34973899241186,81.84394615467072
102962,21.602522006380713,73.50043429294004
102963,33.465987376534414,87.7808456054052
102964,22.576229010743948,89.09153663739674
102965,21.67196004918624,89.60443336378378
102966,25.834814491033743,91.38043481587094
102967,24.04163193058801,71.51054122416161
102968,10.135070251175947,93.25994336988012
102969,17.473561074242454,69.66109163933127
102970,7.903545736466835,81.67703610810791
102971,31.96827126142831,78.68099427317274
102972,31.224968083646537,95.24313419213217
102973,26.228789643958528,91.59789773591446
102974,33.551319413296795,79.43055333694474
102975,10.48469018806508,96.15218859351398
102976,11.13678987442091,77.16427022823417
102977,24.79329810182689,83.59885223932396
102978,7.121023859463513,71.04122363774844
102979,10.802160190858249,69.02208129046436
102980,24.544445236223233,81.29457664770963
102981,14.694869907310522,74.65315420099488
102982,21.783224854087603,71.47377043705528
102983,32.00823361263457,79.2378950620265
102984,21.9551047746983,69.78932540821987
102985,30.451261419672747,74.85601271879496
102986,6.935030855522388,68.6665020596618
102987,7.345494027701503,68.3848793197199
102988,19.537035765956233,94.3306545714486
102989,12.448707361899027,92.60669354322188
102990,11.801483928230518,87.09487514296596
102991,21.05964456129062,90.79451546194171
102992,31.140255485948664,84.015989528277
102993,12.789312888534791,68.87692481849592
102994,27.390095432687318,84.59800194719979
102995,22.098684503811718,84.4592995307342
102996,24.19682271604182,95.81440691141998
102997,35.10028805842643,79.71032222660628
102998,23.601210855371388,84.25597863620835
102999,18.9760329988907,95.2353785249579
103000,14.157455036879645,92.59433310269442
103001,28.73793790855747,79.73287148674055
103002,30.527496146819516,79.11392603204932
103003,27.7067944204642,74.53562240485735
103004,16.128999300731152,86.40530390581516
103005,22.178333421488336,84.9402412009508
103006,18.01849208889258,92.3271562456301
103007,27.945420445765276,82.27034976589376
103008,29.26275178303301,85.36942145346781
103009,26.617314925504413,75.58892669850789
103010,9.447400880741501,86.48689281097683
103011,19.32546909516227,90.41414823971193
103012,27.674466791566335,75.2596220285321
103013,13.78687719833328,68.54172039880616
103014,24.604141597751504,88.51641121652293
103015,27.045856934828155,73.6207812559445
103016,11.808691844222922,85.08482368709943
103017,14.746420077057182,71.84703720501862
103018,15.168872473057851,81.22337216736697
103019,19.357117782208686,83.27804531915231
103020,9.643533692056533,96.67591882759746
103021,17.125652073912534,80.52277829710034
103022,9.963382448277521,87.74738399982911
103023,19.913345954567642,79.5297525597162
103024,16.502815285419913,79.70733407421989
103025,20.357735238914564,68.97765109036037
103026,12.899837128286244,93.54088749292214
103027,28.570024319497453,69.00755017801683
103028,12.868092800280946,87.27483809380001
103029,29.572105806140794,80.22444619252093
103030,25.962529687566317,83.28464148716549
103031,14.271613615262146,74.45114757197983
103032,25.618852858566196,93.61150132358173
103033,15.45430963983485,74.18004403193066
103034,6.770711689948818,89.80401431242935
103035,33.057649192098715,91.45738218652164
103036,26.756367850251188,97.13889798971194
103037,9.075139462263566,86.53146284206065
103038,13.285263439861607,83.27638695641414
103039,6.617844945110216,89.13290365419732
103040,32.70521442618579,95.40914680602398
103041,10.63860327625376,84.99199027277538
103042,14.627862737110991,76.35438018868666
103043,33.2545980832303,79.01180776965037
103044,10.934888833191188,79.6091041098381
103045,15.41983936446016,91.23555026822076
103046,13.567967288147898,71.63641073940636
103047,18.124604463314096,71.59228933830694
103048,16.01587230043875,77.11188334029792
103049,23.527233855613293,81.3060829322306
103050,34.62658346141832,72.79609191833104
103051,10.078780413016483,83.21417031402136
103052,7.648134221873883,97.30511613746918
103053,16.018757549118526,93.98644091059597
103054,24.76017228780212,86.39080582165285
103055,21.858001251866384,92.87895336663405
103056,17.35090949797283,89.93796925908266
103057,15.938366822836146,89.77856749586633
103058,12.67072996003967,78.8123046431111
103059,26.846063488601853,74.23536430181586
103060,14.850533979613765,73.6811553102412
103061,7.62374439001555,97.45433881001865
103062,20.773992883773097,81.45827565155012
103063,35.45497770610499,88.65721265001356
103064,10.618318457484104,73.84116635431151
103065,33.59550783968106,93.93336113309635
103066,25.09009973361889,77.35596277146729
103067,29.551258362658633,92.65281828759674
103068,28.53996163135742,92.92528307856534
103069,19.026680034662544,76.76642684057529
103070,25.58888712844102,90.60235559893837
103071,23.29380277401519,75.69959893233282
103072,23.163126297687302,91.31769594629584
103073,25.072685145585506,84.27052077449652
103074,21.730212129308434,68.3253145490176
103075,33.13488666964422,95.60578216138687
103076,30.707226522030417,90.39203891438542
103077,34.70827862611182,94.94381765633827
103078,8.375715511974077,93.47039010580204
103079,22.284770472054383,91.54809926605049
103080,21.75917372075336,95.78705323992992
103081,14.951369790476353,79.24640703256719
103082,28.386026126242523,82.16591475997848
103083,8.543328057631602,84.74783258891372
103084,14.38994283420876,76.82863325272312
103085,22.808962193677306,78.28597711194772
103086,13.788842585722717,79.33038689075012
103087,32.67135267273076,94.24379442637645
103088,19.08417444823297,88.90684461694357
103089,15.067461573367636,74.5461646589324
103090,27.529545811077373,93.85899751800353
103091,28.35916831861625,68.37381941225125
103092,31.055929430917878,76.61480550898737
103093,23.666638566400447,86.26220110158937
103094,7.300601903271943,81.57363378546404
103095,33.94522485623611,84.3917394063353
103096,21.197032891544467,78.89984192961592
103097,16.374796273749162,75.45591664413445
103098,34.87148798383625,90.85590398243414
103099,32.06863847777768,82.2883513948299
103100,11.002446725641974,82.71204455513463
103101,27.347044496934615,89.47510410291302
103102,19.915173762868932,73.79690520247068
103103,19.018282020703154,93.22027509680257
103104,33.18829734944153,84.43189834390888
103105,20.99931934721356,91.55805628435465
103106,28.911141329634965,77.59652405550523
103107,9.338390537607532,78.79891122169565
103108,27.802603186600592,71.67165158881198
103109,29.28267164160764,86.57192460597015
103110,12.218919894366936,76.14542477708497
103111,13.305227361273086,81.38349071679856
103112,24.198364845933234,92.54998325386599
103113,17.5725615595978,79.99238869579104
103114,17.80496706586071,68.76725151800154
103115,26.819865071567392,89.38066519919106
103116,25.702990172336964,79.07216549118878
103117,25.64914022203127,88.39820034147476
103118,7.5866503037246895,95.47657524837162
103119,8.67365899425037,81.32989947520045
103120,33.271750632854065,86.43443501072424
103121,21.658991586903706,77.29355243268657
103122,13.38349049615255,92.89032827703662
103123,32.23094856759188,87.63173867744622
103124,9.012976308733853,83.04710072009355
103125,32.95026178916101,73.97988859062194
103126,34.55849413430301,77.51605513516206
103127,25.807592322137147,93.82377515912043
103128,14.126181128040269,95.45158747785166
103129,18.134951538150386,92.03554951373684
103130,11.887097027041126,97.21217125508184
103131,20.37236830003416,95.5361024229175
103132,19.17916137822585,88.46303054158466
103133,13.838102670979065,73.85263333464958
103134,11.015437905428108,74.2560125210567
103135,18.061203927991983,86.20457943759654
103136,19.92607999956303,83.74436883811623
103137,28.102540097486735,97.32861161802187
103138,11.972107326444393,79.01353004675053
103139,10.074791995164002,96.81941051806135
103140,33.861184597716175,78.11927716657392
103141,32.182185886953505,81.20051084165011
103142,26.409173674318517,84.41771134676549
103143,29.58544573840536,97.15220231702139
103144,12.84023740664545,96.25135179672641
103145,10.412531800182123,68.56136532132173
103146,31.323942688547724,72.78846850551662
103147,18.37202643594898,70.19991236711374
103148,27.30381791897386,95.49146456456963
103149,33.942000686870806,73.80913931540502
103150,15.683637235660727,82.64505456811412
103151,31.397233656657022,75.68332389124846
103152,12.295631575358174,70.39500310163722
103153,18.702343928762613,73.17531685055972
103154,14.204386272625102,74.20557886793914
103155,23.876983664476626,73.67244543458419
103156,32.7338053671039,71.5096681799752
103157,31.917094879322946,68.16169524469606
103158,27.278348313611993,80.40967540364088
103159,33.23819311743072,68.06903810571875
103160,14.832820510871095,93.44021128754943
103161,8.961917337337878,89.49052387934918
103162,34.48293301155469,90.10869031826087
103163,35.42451957364716,86.18999073327333
103164,25.98864465209592,93.7728952095855
103165,33.239522618337716,83.58306982182522
103166,29.363015590315978,71.93648836157871
103167,31.831222294489866,69.86537511520535
103168,31.469391340713763,71.53157312983092
103169,19.360743231903857,68.28242258617185
103170,29.730221338963457,69.7103619664237
103171,34.6500180573282,78.40427309647288
103172,7.692576902145088,96.52165355880835
103173,27.031101057769206,90.31184190340299
103174,35.05487053401955,93.69817170742668
103175,12.744260377608015,96.91172167286582
103176,29.112966076351,75.85020041412749
103177,29.60193957310495,76.00930599051438
103178,16.753879953941322,82.11009683558132
103179,27.490117545809788,68.73638357288812
103180,34.90922660974051,97.35851850531154
103181,7.116297566002278,73.81503751475339
103182,18.44665941122325,76.28712124919164
103183,6.548035595613833,95.96038402795061
103184,12.382447338224804,74.20420347478404
103185,27.72288936370824,81.33906072221559
103186,15.40585057793607,83.85697204955186
103187,21.554600364280223,96.9807508370611
103188,19.446851362177625,80.39972599922233
103189,17.373215359259135,70.4831688232987
103190,12.094757170419545,93.5465626027513
103191,16.597183492915146,68.83258026873747
103192,28.173064970790456,91.10343669756867
103193,8.690539383880674,72.81924496625837
103194,7.534549551088533,73.4698439885204
103195,9.811371955960327,78.10823252280088
103196,13.371429798093095,81.05784826679755
103197,9.963528414345522,94.16701760797666
103198,11.556786262993707,72.19121126790621
103199,10.10263025600948,69.6202978440805
103200,30.483159173661882,76.68124255295963
103201,22.133182883913975,73.60985298865663
103202,7.504445223841834,73.68649506790752
103203,6.999371231970716,70.36940173059959
103204,20.131064844488673,88.42786317590419
103205,33.71294781098649,85.95250197090914
103206,16.32726508068631,95.02439557396343
103207,26.011203422972148,70.15323970318131
103208,14.72469159478291,76.99892894919941
103209,34.2576821682501,73.48502912671856
103210,34.04353705980468,75.72925924482072
103211,8.283789948245845,68.98005830121977
103212,24.759003213912393,96.54360790248538
103213,16.730694484500894,80.42789994427143
103214,17.310653079536408,77.89518810646645
103215,25.759404521017487,69.65612930049669
103216,21.942251279133103,78.2777619405648
103217,8.735387787628204,71.36599260308314
103218,30.816432044668403,85.87972947304226
103219,27.496173175047737,92.89837082722796
103220,8.032662151227091,80.33891093694496
103221,21.11184334837428,78.77610707903088
103222,14.834668035101783,72.66818451050779
103223,23.595434999885494,80.80516704756957
103224,11.324446859763668,83.0365469775457
103225,27.754826195748205,85.79105349141781
103226,7.653915994481125,71.01237251336902
103227,8.56474106913784,92.39903534119071
103228,11.115111372145229,70.31549816391293
103229,12.39062262285361,70.58656363110629
103230,30.526509966512606,93.03640122227849
103231,14.018613681890532,69.50640013108226
103232,6.956011661094075,90.23624664098165
103233,8.525920399656082,81.92258839756444
103234,26.056578011510005,97.32877181944951
103235,12.25838745398318,94.77077110258425
103236,21.22628631508892,91.18773609044123
103237,20.158726651069266,78.12580830779551
103238,29.399643267492923,78.73374601602251
103239,10.089846643508515,94.24675839393585
103240,9.486004795966041,96.23254861113651
103241,32.12024966763805,88.69125706248384
103242,6.904574040729263,76.05005158387246
103243,16.823665470739154,72.97312535582935
103244,13.98267362495239,78.18137708294226
103245,35.31649197064225,73.72067261060371
103246,26.74173158726361,80.3807440434535
103247,16.504110570266402,83.58274643595595
103248,18.29297179048892,69.99509474463036
103249,34.116590530590855,94.61100064124199
103250,18.159450248803893,87.93110124907986
103251,24.860762122641646,94.84241096116662
103252,17.96524078321839,94.70592513480966
103253,25.481275602757457,77.34584698846079
103254,20.783194156631026,78.45973072869849
103255,32.10251898933352,80.73775874483363
103256,24.354666254545986,69.2803752127638
103257,7.673504433118408,87.92157629965658
103258,18.44915485992687,79.76224111201275
103259,23.712362737809638,80.53238064000337
103260,28.21456434315005,78.28029664379198
103261,22.353035416187286,73.01090599919446
103262,32.39410380226075,83.60862764228409
103263,18.422155521967753,93.61405634892616
103264,11.264743507635176,93.6079824710843
103265,14.705768046074324,72.92646324092684
103266,8.086081490078449,72.45957436989208
103267,31.561048680122674,68.22478198409517
103268,31.75588420989061,84.69713988964826
103269,26.156533543931843,73.75732106371238
103270,18.603956496755565,86.69801745492404
103271,28.59650327472844,89.3795763005154
103272,28.120312653476773,80.5765272035155
103273,8.707522896957425,95.32860369826732
103274,8.104093847241833,79.97248470802707
103275,26.649387635144908,73.57482771904819
103276,31.587290131837584,92.34531913663986
103277,34.12902359524901,85.25492116200743
103278,21.81641610198758,80.83129977676694
103279,27.623859487291785,88.99999035990746
103280,14.818356858005274,96.71566648080349
103281,13.57150156210859,91.02392098698535
103282,7.282179507953738,83.30249897732601
103283,11.602216097950556,84.42450167098224
103284,24.996857178270346,87.40185918697824
103285,34.681447050817596,79.8908429661562
103286,12.58093357033205,89.80890181053351
103287,16.72248205786373,68.85157566081557
103288,22.917992244631094,84.10947993795136
103289,22.436745925693344,71.04414605589784
103290,11.763818931872033,87.244120796085
103291,31.703376068725067,74.11812451613166
103292,14.810483378038171,86.93649395910506
103293,15.908414509287203,81.14185574451113
103294,29.27791959308374,79.24762935606664
103295,11.861229890779999,93.85732000243553
103296,25.598986611111545,75.54280208202724
103297,11.18899995980021,70.3516528116354
103298,31.701381817052205,89.60914420789818
103299,10.399157720107652,82.57762160398008
103300,12.297704086911727,71.84328961048655
103301,12.701566337777566,84.44861131309725
103302,11.831457528583872,70.75197258835193
103303,18.278256642758844,74.68661389245295
103304,14.503635561284975,88.7107104194417
103305,14.673092074845988,70.0721984069287
103306,12.676698295234115,92.22368595924961
103307,24.310246648183398,93.23338229487004
103308,12.76716229263773,73.20893162458069
103309,18.92487391190403,89.55699998687598
103310,15.305359507589332,91.52470822859213
103311,10.390942106877958,95.87273100151535
103312,19.412510826364578,73.61440572208771
103313,28.147681334535758,90.8001250361745
103314,17.883743926268394,81.51931046059153
103315,19.597096609617918,94.67517937566157
103316,25.96614047007736,81.40120480947297
103317,8.234564925229598,94.790982558069
103318,18.10540093710293,87.25379680097765
103319,31.515262781306763,94.09525008649659
103320,21.82718325074641,79.92167171622131
103321,33.701103373752716,77.21432192566905
103322,32.41468245813792,84.19083036766496
103323,6.519325244006643,75.8706205906157
103324,27.832056003763444,93.65970140891167
103325,34.91218082648001,78.23544305415622
103326,13.82993302706575,95.6035134087727
103327,21.377642070647667,97.48435978225982
103328,30.921682319734362,96.96259184711963
103329,17.829342219841173,84.85851938973319
103330,10.615044902687703,87.84533769840885
103331,26.828459188118043,85.7980913351778
103332,16.293671166897,71.12265214404519
103333,27.62845110128193,71.8663072959534
103334,16.852345188922463,94.95804137154543
103335,35.19523731887653,95.6341505588163
103336,18.175084081104902,71.4011024454869
103337,30.13425567322885,68.09721437245798
103338,26.42143329960097,85.75336020688025
103339,17.629245209859583,76.240812381292
103340,33.44749958460621,95.471543130518
103341,20.65453927854479,77.60326565344852
103342,21.975449814655725,96.30433801505346
103343,12.509921183894019,69.67523240394986
103344,22.149279337568004,89.4861482741225
103345,25.55850147940874,77.5079059489545
103346,7.451222836988621,91.31941779308426
103347,29.271738340834474,94.46998454723906
103348,17.705461499011875,96.73843948242774
103349,31.051500418742148,68.52462766130027
103350,11.05219835889394,83.77928916338944
103351,12.540151922657241,87.81556755387439
103352,12.237321549933887,93.373333184386
103353,33.83661831214107,92.76746780679483
103354,6.6782953814399955,75.34548489431197
103355,28.10964032768937,79.26763650359729
103356,18.072065022807497,86.94103719844468
